SERVICE_KEY,STOP_HOURS,FROM_LOCATION_ID,TO_LOCATION_ID,COUNT,P05,P25,P50,P75,P95
U,15,1547,1545,23,22.099999999999998,24.5,30,48,55.9
U,15,155,188,52,43,48.75,52,55,62.449999999999996
U,15,156,172,51,45,54,66,87,107
U,15,1571,1579,25,22.2,25,28,30,35.39999999999999
U,15,1572,10821,24,47.05,69,90,113,137.2
U,15,1576,1571,25,32.8,56,73,94,117.8
U,15,1579,1331,25,62.4,86,102,113,130
U,15,159,11031,47,21,23,25,28.5,39.79999999999998
U,15,160,162,50,22,26,29,30.75,34
U,15,163,164,34,21,23,24,27,30
U,15,164,8213,52,50.55,54.75,62,69,90.74999999999994
U,15,165,194,30,21,22,23,24,26.549999999999997
U,15,168,212,52,37.55,41,44,49,63.89999999999999
U,15,170,10844,52,25,28,29,32,36
U,15,172,177,51,34,39.5,41,43,47.5
U,15,1729,1762,24,22,24,25,27,28.849999999999998
U,15,173,155,52,41.55,45,47,50,54
U,15,174,12762,51,33,38.5,61,71.5,85.5
U,15,176,173,52,44,48,53,64.25,81.79999999999998
U,15,1760,7982,26,33.5,43.25,64.5,74.75,102.5
U,15,1775,12947,51,21,24,25,27,31
U,15,1778,12904,50,21.450000000000003,24,25.5,27,29.549999999999997
U,15,178,152,50,23.45,25,27,29,32
U,15,179,150,44,21.15,23.75,26,29.25,33.7
U,15,1792,1794,52,28,34.5,42.5,53,66.14999999999998
U,15,1793,7656,52,36.55,41.75,49,105.75,125.45
U,15,1794,12946,52,26,28,30,33.25,37
U,15,1798,1793,52,30.1,34,36.5,42.25,74.24999999999997
U,15,1802,1804,24,22.15,28.25,41.5,47,52.849999999999994
U,15,1803,1778,41,21,23,28,41,56
U,15,1807,1805,21,26,32,37,43,47
U,15,1808,1810,61,23,26,31,47,71
U,15,181,207,52,38.55,42,44,52.25,69.44999999999999
U,15,1811,1807,52,24.55,27,29,31,33.89999999999999
U,15,1815,12948,50,22,25,27,30,35
U,15,1816,1819,52,22.55,27,32.5,42.5,73.49999999999996
U,15,1818,1815,52,28,32,34,38,44.449999999999996
U,15,1819,1821,52,24,26,28,32,40
U,15,1823,1827,50,22,25,27,28,31
U,15,1824,1818,52,27,41.5,65,86.75,109.79999999999998
U,15,1826,1824,49,22,25,27,29,33.599999999999994
U,15,1827,6427,51,25.5,28.5,36,49,63
U,15,184,4326,52,50.1,74.75,101.5,130.75,171.45
U,15,188,181,33,21,22,23,26,29.199999999999996
U,15,189,156,52,48.1,52.75,55,60,69.89999999999999
U,15,191,199,52,27.200000000000003,40.5,54,69.5,96
U,15,193,203,52,24.55,27,30,34.25,53.09999999999992
U,15,194,187,34,21.65,23,31,42,52.04999999999998
U,15,198,196,27,21,22,23,25,27.4
U,15,199,200,51,22,24,26,28,31.5
U,15,200,201,48,21.35,22,24,26,29.65
U,15,2002,2000,26,25.25,28,29.5,31.75,34.5
U,15,201,170,43,21,26.5,42,49.5,68.89999999999998
U,15,202,180,50,22,25,27,29.75,34
U,15,203,182,52,39.55,42,45.5,51,54.449999999999996
U,15,207,191,52,30.55,37,54,83.5,102.69999999999997
U,15,210,179,51,36.5,39,43,46.5,50
U,15,2107,9709,26,24.25,29,33.5,62.25,68.25
U,15,2109,2107,23,21,22.5,24,26,58.09999999999996
U,15,211,183,52,33.55,38.75,55.5,69.75,81.44999999999999
U,15,2115,2111,26,42,49,55,63.5,75.75
U,15,212,160,52,27,33,37,43.25,57.449999999999996
U,15,2121,2009,26,27,29.5,36,46.75,56.75
U,15,2170,13796,28,44.05,53,57.5,90.25,109.24999999999999
U,15,229,238,25,37.2,41,44,54,69.6
U,15,233,5378,26,55.25,61.25,66,69.5,78
U,15,235,240,21,21,21,22,23,27
U,15,236,229,26,26.25,29,30,31.75,36.5
U,15,238,251,25,21.200000000000003,23,24,26,27.799999999999997
U,15,239,9872,26,21,24,26,29,37
U,15,240,5378,26,35.25,39,40.5,46,54.75
U,15,252,239,26,25.25,28.25,33,51.5,77
U,15,2594,2597,52,23,27.75,52.5,60,68.44999999999999
U,15,2595,2603,33,21.6,22,27,35,45.79999999999999
U,15,2596,2607,47,21.3,25.5,34,47.5,62
U,15,2597,2599,52,26.549999999999997,29,34,54.25,67.35
U,15,2599,2595,29,21.4,22,23,25,40
U,15,2602,3637,52,33.55,40.75,57,68.25,87.04999999999995
U,15,2604,2602,31,21,21.5,23,26,30.5
U,15,2606,2604,34,21,22,26.5,34.75,48.099999999999966
U,15,2609,2606,51,29,34,42,59,75.5
U,15,2611,2609,44,21,23,24,26,30
U,15,2612,2614,52,23,27,31.5,45,54.34999999999999
U,15,2613,2611,23,21,22,23,25,37.9
U,15,2614,2615,33,21,24,29,42,50.999999999999986
U,15,2615,2617,52,27,29.75,32,38,43.89999999999999
U,15,2616,2613,52,25,28.75,32,44.25,64.89999999999999
U,15,2617,2620,30,22.450000000000003,33.25,39.5,43.75,56.19999999999999
U,15,2620,2623,52,42.55,50.75,60,72.25,96
U,15,2623,2625,48,22,24,28.5,33,45.3
U,15,2624,12892,52,33.55,39.75,47.5,59.25,81.44999999999999
U,15,2625,2628,65,23,26,31,46,57.39999999999999
U,15,2626,2624,51,25.5,30,41,50,66
U,15,2629,2626,52,30.65,48.75,61.5,90.25,123.89999999999998
U,15,2632,2629,50,21,23,26,30,41.19999999999999
U,15,2633,7651,52,26.549999999999997,32,40.5,51.75,64.89999999999999
U,15,2635,2632,52,27.55,30,33,38.25,49.79999999999998
U,15,2641,2170,27,65.30000000000001,76,89,102,122.8
U,15,2641,2594,52,34.55,47.5,68.5,78,87.89999999999999
U,15,2642,11956,76,74.75,82.75,94.5,108,139.5
U,15,2686,2691,26,25.5,28,30,32.75,55.5
U,15,2690,2687,26,22,23.25,25,26,28.75
U,15,2692,2696,26,28.25,30.25,33,35,43
U,15,2695,2690,26,30,33,43,54,64.5
U,15,2696,2699,25,23,24,24,26,28
U,15,2697,2695,24,21,21.75,23,24.25,26.849999999999998
U,15,2700,2697,26,21,23.25,25,27,42.75
U,15,2701,2703,26,29,38.5,67,86.5,95.5
U,15,2708,6728,26,25,28.25,32,35.5,38
U,15,2713,6876,26,58,77.25,85,94,112
U,15,2714,2718,26,31.5,33.25,35,37,40.25
U,15,2718,2720,26,24.25,26.25,27,29,34.25
U,15,2719,2715,26,35,37.25,38,41,45
U,15,2721,2719,25,21,23,24,25,27
U,15,2722,2726,26,23,24,25,27,36.75
U,15,2723,2721,22,22,22,24,25,26
U,15,2726,2728,26,24.75,29,31.5,33,54.25
U,15,2727,2723,26,23.25,27.25,29,30.75,33
U,15,2728,2732,26,24.25,26,27,29,32
U,15,2729,2727,26,22.25,24,25,27,28.75
U,15,2733,2729,26,22.25,24.25,27,29,34
U,15,2736,2738,26,25.5,36.5,48,61.75,78.75
U,15,2739,2737,21,22,23,24,26,54
U,15,2741,2739,24,22.15,24,27,41.25,64
U,15,2742,2746,26,32.25,34,37.5,40.75,88.25
U,15,2746,2749,25,23,25,26,29,74.79999999999987
U,15,2747,2743,26,26.25,28,31,35.75,37
U,15,2751,2748,25,21.200000000000003,26,28,31,47.39999999999999
U,15,2760,2762,26,34.25,39.75,62.5,88.5,108
U,15,2762,2767,26,37,46,49,60.5,71.75
U,15,2767,13218,26,34.25,43.25,65,81,107.75
U,15,2768,10593,26,24,26,27,28,31
U,15,2798,10857,36,21,25,31.5,36.25,52.25
U,15,3091,3105,35,21.7,24,25,28,30.299999999999997
U,15,3092,3097,32,21.549999999999997,23,25,27,30.349999999999998
U,15,3093,1356,39,23,26,29,32,39.300000000000004
U,15,3099,12952,32,21,22,23,26.25,37.25
U,15,3104,3099,27,21,22,23,25.5,27.7
U,15,3105,10879,34,22.65,25,27,29.75,33.69999999999999
U,15,3116,143,26,26,28,32,37.75,54.25
U,15,3397,13732,26,145,169.75,191.5,205.5,233.5
U,15,3398,13780,26,69.5,74.5,90.5,108,123.5
U,15,3633,2642,77,32.8,35,38,41,45
U,15,3635,2641,51,63.5,69,75,84.5,103
U,15,3637,3641,51,26.5,30.5,33,38.5,74.5
U,15,3639,3635,58,29.85,36,37,41,46.449999999999996
U,15,3641,3633,24,21,22,23,25,32.699999999999996
U,15,3669,4290,52,43.099999999999994,72.25,89.5,109.5,140.74999999999994
U,15,3673,5846,52,49.1,57.5,63,68,79
U,15,3911,845,25,43,52,69,85,96.8
U,15,3938,3946,25,39,43,45,47,51.8
U,15,3946,3911,25,27,29,31,36,48.8
U,15,400,402,43,21,22.5,27,46.5,65.9
U,15,4013,4029,22,33.05,36.25,41,44.75,47.95
U,15,4014,4026,33,22.6,24,28,47,61
U,15,4016,4014,52,25,29.75,36.5,48,63
U,15,4019,4016,24,21,22,23.5,25,32.699999999999996
U,15,402,404,42,21,22.25,23.5,25.75,31.89999999999999
U,15,4026,13574,28,59.15,71.5,93,112.25,118.64999999999999
U,15,4026,4013,24,40.75,57,78.5,89.5,99.39999999999999
U,15,4028,13689,22,30,34.75,40.5,51.25,97.80000000000001
U,15,4029,6158,22,71.05000000000001,77,84.5,91.75,105
U,15,404,406,50,22,24,31,43.75,52.55
U,15,406,408,49,21.4,22,25,26,30.599999999999994
U,15,408,13043,52,24,26.75,28.5,32,36.34999999999999
U,15,410,7216,45,21,23,25,27,32
U,15,4105,8484,37,33.800000000000004,37,47,55,107.19999999999985
U,15,417,410,52,28,32,33,36.25,49.29999999999994
U,15,418,422,52,41,45.75,58.5,71.25,77.24999999999997
U,15,422,425,52,27.55,30,32,36,40
U,15,423,417,52,42,45,48.5,62,78
U,15,4248,4327,23,21,22,24,38,46.699999999999996
U,15,425,427,51,29,32.5,39,55,69.5
U,15,4252,13870,52,22.1,25.75,30,38.25,84.8999999999999
U,15,4253,4319,52,26.549999999999997,33,44.5,55,64
U,15,426,423,52,43,47,53,66.5,84.44999999999999
U,15,427,429,52,22,24,25,26.25,32.89999999999999
U,15,428,426,36,21,21,22,25.25,29.75
U,15,4284,4248,40,21,23.75,26,32.75,48.05
U,15,4287,6517,52,73.55,100.75,131.5,149.25,193.45
U,15,4288,8321,60,23.9,31.75,34,38.25,54.19999999999999
U,15,429,436,52,33.55,38,41,45,49.449999999999996
U,15,4290,4252,52,41.650000000000006,61,114,135,175.64999999999992
U,15,430,428,52,22,24,27,30,38.79999999999998
U,15,4305,4253,39,21,22,25,31.5,46.2
U,15,4319,3673,52,72.55,95.5,111.5,125.25,197.59999999999997
U,15,4327,211,52,26,29,30,32,34.89999999999999
U,15,4329,4249,36,21,34.75,57,78.25,96
U,15,435,430,52,39,42,44.5,47,55
U,15,436,439,40,21,23,26.5,29,34.29999999999998
U,15,440,435,52,22.55,24,25.5,28,30.449999999999996
U,15,445,448,45,21,22,24,25,29.799999999999997
U,15,448,450,45,23,25,37,51,62.39999999999999
U,15,449,446,48,21,22,24,25.25,31.299999999999997
U,15,451,449,23,21,21,22,24,43.199999999999974
U,15,453,456,49,22,23,25,27,29.599999999999994
U,15,4538,13825,26,86.5,96,116,126.5,153.25
U,15,457,454,52,27.55,29,31,33,39.449999999999996
U,15,4575,6668,26,40.5,64,91.5,114,138.5
U,15,459,7853,52,37,43,48.5,58.25,69.24999999999997
U,15,460,457,52,23,26,27,29,33
U,15,465,400,36,21,22,46.5,56,63.25
U,15,4702,3116,26,104.5,111,116.5,128.5,240
U,15,4811,7306,26,32.5,38.75,44,48,56.75
U,15,4812,7191,26,38,40,45.5,60.5,88.5
U,15,5007,5020,52,34.55,41,48,64,86
U,15,5009,5007,31,21,22,24,30,35.5
U,15,5014,5012,52,26,30,35,37,44
U,15,5017,2641,24,78.75,106,118.5,130,142.4
U,15,5020,5017,24,42.45,51.25,55.5,70.25,205.79999999999978
U,15,5020,7098,24,48,56,74,88.25,98.39999999999999
U,15,5044,5066,50,46.45,55,64.5,85,105.49999999999997
U,15,5045,10795,46,21.25,23,25.5,27,31
U,15,5048,10793,51,32,38.5,55,72.5,140.5
U,15,5058,13328,72,21,22,23,26.25,33.45
U,15,5060,5058,60,21,24,37,57.25,64.24999999999999
U,15,5062,5060,21,21,25,29,33,49
U,15,5063,5062,75,23,25,27,29.5,43.599999999999994
U,15,5066,5049,24,21,21.75,23,25,27.699999999999996
U,15,5067,5063,52,33,36,42.5,58,69.35
U,15,5069,5068,50,22.450000000000003,24.25,26,28,31.549999999999997
U,15,5070,5076,52,37,39.75,43,45,52.89999999999999
U,15,5076,5079,37,21,37,50,53,57.39999999999999
U,15,5077,5069,52,27.55,30,32,34.25,63.24999999999998
U,15,5080,5077,48,21,23,24.5,26,33.3
U,15,5087,5091,22,21.049999999999997,23.25,29.5,46.25,49
U,15,5091,5094,51,23,32.5,50,63.5,72.5
U,15,5093,10834,52,31,35,37.5,48,52.449999999999996
U,15,5094,5097,48,21,22,24,26,34.54999999999999
U,15,5098,5093,47,22,23,25,31,49.39999999999999
U,15,5102,5104,49,21.4,23,28,41,73.99999999999997
U,15,5103,5100,52,21,28.75,36.5,43.5,60.449999999999996
U,15,5104,5110,51,23,25,27,28,34
U,15,5105,5103,51,22.5,24.5,26,28,33
U,15,5107,5105,35,21,23.5,34,58,85.29999999999997
U,15,5110,5112,32,22.549999999999997,26.75,37.5,42,48.45
U,15,5113,5107,46,21,22,23.5,25,30
U,15,5118,5123,51,25.5,28,30,34,53.5
U,15,5119,5114,46,21,22,24,25,28
U,15,5122,5119,23,21,22.5,26,30.5,38.8
U,15,5123,5045,28,24.7,31.75,56.5,82.5,106.29999999999998
U,15,5125,5122,31,21,21,22,24.5,46
U,15,5127,5125,51,28.5,46,74,94.5,122
U,15,5132,5135,24,21,22,23,26,32.699999999999996
U,15,5133,5127,51,22,24,26,27,29
U,15,5135,5138,39,23,28.5,43,62.5,91.1
U,15,5139,5136,52,27.55,30,32,36,41.89999999999999
U,15,5140,5139,52,23.55,26,28.5,33,47.39999999999995
U,15,5144,5140,26,21,22,22,24,40.25
U,15,5145,5052,39,22.900000000000002,26,34,40.5,49.1
U,15,5146,10853,28,28.349999999999998,29.75,36,45,53.949999999999996
U,15,5148,5150,26,32.5,36.5,41,44.75,58.75
U,15,5253,7310,25,25.200000000000003,28,30,34,40.8
U,15,5377,10495,26,39.5,44.5,52.5,75,87
U,15,5378,5379,24,21.150000000000002,22,25.5,31,43.79999999999998
U,15,5379,241,25,48.2,54,89,116,133.2
U,15,5379,5377,25,25.200000000000003,39,45,62,88.19999999999999
U,15,5390,5466,39,26.900000000000002,36.5,64,80,108.2
U,15,5391,5481,52,25.1,28,30,33,37.449999999999996
U,15,5392,12953,22,21,22,23,26,30.95
U,15,5395,5433,51,30.5,35,39,42,46
U,15,5397,13031,52,32.55,40,53,64.25,85.89999999999999
U,15,5398,9792,39,30.900000000000002,36,40,45,59.1
U,15,5404,5494,39,23.8,28,34,41,58.400000000000006
U,15,5407,5493,48,22,25,27.5,31,43.65
U,15,5410,5397,52,35,38,41,44.5,62.449999999999996
U,15,5411,12957,38,25.55,37.5,59,86.75,109.6
U,15,5414,10910,37,22.799999999999997,25,31,43,62.39999999999997
U,15,5415,5414,38,23.85,27,30,36.75,47.3
U,15,5418,5421,37,21,23,24,29,38.599999999999945
U,15,5423,5425,38,29,37,71.5,96.75,121.89999999999998
U,15,5424,5422,32,21,23,25,28.25,44.349999999999994
U,15,5425,12950,38,23.7,27,29.5,31,38.15
U,15,5428,5426,38,28.85,30.25,34,40.75,77.35
U,15,5431,5432,33,21,23,26,29,33.4
U,15,5432,5436,38,33.7,39,44.5,51.75,74
U,15,5433,12943,48,22.35,25,26.5,31,43.949999999999996
U,15,5436,5439,38,22,29.25,32,34,40.89999999999999
U,15,5439,5444,38,38.7,47.25,59.5,78,95.29999999999997
U,15,5442,12949,50,24,26,28.5,31,34.099999999999994
U,15,5443,5442,42,21,22,23,25,40.699999999999974
U,15,5444,5445,24,21.150000000000002,23,23,25,27
U,15,5445,5448,35,21,22.5,25,28,31
U,15,5446,5443,46,21,24,30,53.75,68.5
U,15,5448,5452,51,31.5,36,38,43,50
U,15,5452,5454,51,22,30,43,62,83.5
U,15,5453,11071,51,23.5,27.5,29,32,35.5
U,15,5454,5458,51,22.5,25,27,32,34.5
U,15,5455,5453,51,24.5,26.5,29,32,43.5
U,15,5457,5455,27,21,22,24,30.5,45.39999999999999
U,15,5458,12954,36,21.75,23,25,27,29
U,15,5461,5463,32,22,23,24,26,29
U,15,5462,13547,39,23,27,30,31.5,36.300000000000004
U,15,5465,5467,50,28.45,37,63,83.5,97.64999999999999
U,15,5467,5468,39,34.6,40.5,49,61.5,92.60000000000001
U,15,5469,5390,36,21,23.75,25,28,32
U,15,5471,5475,37,21.799999999999997,24,26,29,33.39999999999999
U,15,5472,12397,39,36,42,54,85,129.20000000000002
U,15,5477,5478,38,24,28.25,33,54.25,77.49999999999999
U,15,5478,5480,38,21,23,25,27,30
U,15,5479,5476,23,21,22,23,24.5,28.799999999999997
U,15,5480,5392,32,21,23,25,27,33.45
U,15,5481,5479,39,24,29.5,37,62,80.90000000000002
U,15,5487,5489,37,21,23,24,27,30.199999999999996
U,15,5489,5491,35,21,31.5,49,64,84.49999999999999
U,15,5491,5404,39,33.9,37,40,45.5,53
U,15,5492,5488,52,22,23.75,26,29,32
U,15,5493,8851,48,22,24.75,26,28.5,34.65
U,15,5494,12961,35,21,25,26,30,31.299999999999997
U,15,5495,5410,39,24.9,28.5,30,34,38.1
U,15,5498,7898,52,46.1,61,68,77.25,97
U,15,5502,13596,26,21,21,23,25,32.75
U,15,5846,3669,52,62.550000000000004,70.75,81.5,101.25,123.44999999999999
U,15,6013,8986,39,42.800000000000004,63.5,92,112.5,141
U,15,6014,8414,38,22,27,30,45,57.15
U,15,611,6220,25,28.2,35,41,65,80.6
U,15,6137,6169,28,21,22,24,31.5,45
U,15,6143,6144,31,21.5,24.5,33,38.5,50
U,15,6144,5416,36,22,23,25.5,28.25,32.75
U,15,6158,6160,40,25,28,31,36.25,49.099999999999994
U,15,6160,6137,49,22.4,26,29,37,59.599999999999994
U,15,6165,6166,52,24,42.25,59,85,96.44999999999999
U,15,6166,6167,32,21,22,23,25.25,29.349999999999998
U,15,6169,9600,51,42.5,54.5,67,87.5,118.5
U,15,6170,6171,38,21.85,25.25,35,41.75,49.449999999999996
U,15,6171,6173,39,25.6,32,37,45,51.1
U,15,6173,8935,48,24.35,28,32.5,42,69.3
U,15,6216,10425,25,22,24,26,30,61.599999999999994
U,15,6218,6240,24,21.150000000000002,26.75,28,52.5,66.7
U,15,6220,6232,26,24.25,28.75,36,54,59.75
U,15,6227,6235,26,25.25,27,30.5,37.75,56
U,15,6232,6218,26,23.75,29.25,35,65.5,95.5
U,15,6237,7188,26,31.5,33.25,39,74.75,81.5
U,15,6242,6216,26,23.25,25,25.5,27.75,33.25
U,15,625,611,24,89.44999999999999,110.25,128.5,157.25,294.14999999999975
U,15,627,12374,26,25,27.25,29,37,81.25
U,15,629,656,25,24,30,32,38,62.8
U,15,631,629,26,29,31.25,33.5,38.5,62.75
U,15,633,627,26,31.25,36.5,44,58.75,73.5
U,15,634,631,26,32.25,37,45,58.5,76.25
U,15,635,634,26,28.25,31.25,36.5,54.25,66
U,15,6398,8134,52,32,50.5,69,78.25,100.94999999999996
U,15,6407,8243,22,22,22,24,26.75,46.09999999999998
U,15,6413,6415,26,30,35.25,44,55,78.25
U,15,6415,6419,26,28.25,32,34,35.75,37.75
U,15,6419,10484,24,22,23,24,26.25,36.849999999999994
U,15,6427,6398,43,21,22.5,26,47.5,57
U,15,6442,460,37,22,26,28,30,36.39999999999999
U,15,6443,6445,42,21,23,26.5,30.75,35.89999999999999
U,15,6444,6442,52,27.55,36,41.5,49.25,63
U,15,6445,6447,45,21.200000000000003,27,30,34,43.39999999999999
U,15,6446,6444,34,21,22.25,24,26.75,29.349999999999994
U,15,6447,7897,52,26,30,36,44,60
U,15,6503,6511,41,22,33,41,59,85
U,15,6504,6516,43,22,27.5,38,66,96.7
U,15,6511,6526,59,21,22,24,26,31.099999999999994
U,15,6516,4288,48,60.4,81.75,104,118.25,158
U,15,6526,6143,38,55.8,69.75,84.5,99.5,115.6
U,15,6526,6529,28,26,32.5,45,55,63.3
U,15,6529,11026,38,34,39.25,42,46,70.75
U,15,654,7772,26,87.75,102,121.5,135.5,150.5
U,15,6619,2705,26,38.25,41.25,51,72.75,87.5
U,15,6728,6725,26,27.25,29.25,31,34.5,39.75
U,15,6731,4583,26,39,72.25,84.5,106,123.5
U,15,6839,5058,31,22.5,27,35,57,66
U,15,686,706,25,38.199999999999996,40,43,45,55.39999999999999
U,15,687,682,26,27.25,29,33.5,39,86.75
U,15,6877,2712,26,79.25,95.25,129.5,141.75,158.75
U,15,689,7631,78,95,119.5,139,168,208.74999999999994
U,15,689,782,37,47.8,70,85,101,128.2
U,15,690,781,25,43.2,45,50,51,81.79999999999991
U,15,691,8798,26,56.5,63.25,69.5,75.5,214.5
U,15,6911,5016,36,55.75,76,93,108.75,128.25
U,15,696,822,46,21.25,23,25,26.75,31
U,15,697,818,38,21,22,23.5,25,31
U,15,701,710,32,21,22,23.5,27.25,30
U,15,702,768,37,23,25,26,28,50.99999999999998
U,15,704,820,109,24,28,31,35,46.599999999999994
U,15,706,712,25,22.4,26,30,47,75.8
U,15,707,687,26,43,45.5,48,52,61.75
U,15,711,702,32,21,21,23,24.25,26
U,15,712,8881,36,21,23.75,25.5,33,66.75
U,15,713,707,26,30,33,35,38,49.5
U,15,7145,9766,24,40,44.5,60.5,82.25,108.24999999999999
U,15,715,792,31,22,24.5,30,47,61
U,15,7157,7161,51,34.5,46.5,58,69.5,96.5
U,15,716,10791,36,24,27.75,45,61.25,78.25
U,15,7161,7163,51,40.5,46.5,54,71,111.5
U,15,7162,8963,52,33.650000000000006,47.5,58.5,72.25,107.14999999999998
U,15,7163,8981,51,37,45.5,51,59.5,74.5
U,15,7169,6014,38,36.4,49.25,75,89.5,126.75
U,15,7174,718,49,22,24,46,66,88.79999999999998
U,15,718,749,99,22,24,27,32,48.39999999999998
U,15,7188,7208,25,22,25,27,28,30
U,15,7190,4811,26,43.75,48,54,58.75,61.75
U,15,7193,635,26,21,26.25,30,41.25,70.75
U,15,7194,7190,26,24,31,43,58.25,76.75
U,15,7197,7201,26,34.25,37,38,39,45.5
U,15,7198,7205,26,43,49,51.5,53,55.75
U,15,7202,7198,26,40,42.5,47,50,52.75
U,15,7205,7193,26,29,32.25,35,37,46
U,15,7206,7197,22,36.15,46,48,49,52
U,15,7208,7206,21,23,24,25,26,28
U,15,7216,4023,52,39.55,43.75,47.5,58.25,76.89999999999999
U,15,723,10792,37,31.6,36,46,62,68.19999999999999
U,15,7235,7246,25,25,30,31,35,43.99999999999997
U,15,7236,7249,26,29,33,38,40.75,47.5
U,15,7240,5148,26,24.75,29.25,33,38.25,47.75
U,15,7247,7236,26,24.25,29.5,33,40.25,47.5
U,15,7248,7235,26,22,25.25,32,37,50
U,15,7249,7251,23,22.099999999999998,24.5,36,47,66.49999999999997
U,15,725,723,34,22,26.25,28.5,46.5,54.69999999999999
U,15,7250,7248,26,26.5,30,34,38,50.25
U,15,7251,7261,26,35,36.5,38.5,44,44.75
U,15,7256,7267,26,35.25,38,39,43.75,57.25
U,15,7257,5253,25,43.2,49,59,61,71.19999999999999
U,15,726,740,49,26,28,30,34,54.39999999999995
U,15,7260,7250,26,29,33.25,43.5,57.75,74.5
U,15,7261,7237,26,23.25,28,33,36,67.75
U,15,7266,7257,26,36,45,49.5,55.5,86.75
U,15,730,6839,47,40,45.5,56,72.5,117.3999999999999
U,15,7307,4812,26,35.25,43,45,53.75,57.75
U,15,7309,7317,26,29,33.5,43,47,53.75
U,15,7310,7307,22,23.1,28.25,32,37.75,41.9
U,15,7317,7256,26,49,58.75,63,70.5,89.25
U,15,735,742,82,22,26,30,36.75,52
U,15,740,759,50,32.45,35.25,38,43.75,53
U,15,742,747,71,22,26,40,51,60.5
U,15,747,755,101,26,30,34,40,74
U,15,749,8511,60,21,22,25,30.25,41.05
U,15,755,7157,51,36.5,45,60,74,86
U,15,755,9555,41,21,23,26,30,57
U,15,7588,7591,52,27,33,39,42,45.449999999999996
U,15,759,763,50,25,27,29.5,33,42.099999999999994
U,15,7591,175,52,38.55,42,44.5,47.25,56
U,15,7594,7602,39,48.9,56,64,71,90.30000000000001
U,15,760,8512,50,31.45,33,37,43.75,57.099999999999994
U,15,7602,3397,26,79,91,103,113.75,141
U,15,7612,7616,52,39.1,62.75,72,83,93.35
U,15,7616,10491,52,33,41.5,45,58.75,86.89999999999999
U,15,7625,7612,42,49,53,60.5,64,99.64999999999988
U,15,763,769,38,37.55,39.25,44.5,55,72.75
U,15,7631,7625,51,50.5,61,65,86.5,102
U,15,7636,7640,39,54,60.5,69,77,94.10000000000002
U,15,764,760,38,23,26,28.5,31,35.449999999999996
U,15,7640,7594,39,48.6,59,65,79,115.19999999999999
U,15,7653,8241,47,21,22,24,27,30
U,15,7654,7659,52,32,35.75,40,48,68.89999999999999
U,15,7655,7653,50,24,28,31.5,35.75,73
U,15,7656,7665,47,22,22,24,26,28
U,15,7658,2635,51,23,25,29,33.5,41.5
U,15,7659,12917,41,21,22,24,26,27
U,15,7660,7655,51,25.5,29,30,34,43.5
U,15,7662,7660,44,22,24,28,37.25,42.85
U,15,7665,8242,49,21.4,23,24,26,28.599999999999994
U,15,7666,1792,51,25,33,62,89.5,109
U,15,768,764,38,40.849999999999994,45.25,67,81.75,101
U,15,770,774,32,21.549999999999997,22.75,25,29.75,47.45
U,15,7718,1528,26,37.5,41,48,55,72.25
U,15,7747,7759,26,95,114,154.5,170.25,179.75
U,15,775,771,37,21.799999999999997,24,27,33,59.199999999999996
U,15,7756,7767,26,41.5,45,51,64.5,88
U,15,7759,625,24,55.15,58,60,89.25,108.69999999999999
U,15,776,779,33,23.2,27,37,46,55.4
U,15,7765,7807,78,52.85,60,65,71,104.34999999999992
U,15,7767,7747,26,63.5,69,72.5,81.75,136
U,15,777,775,23,21,21,24,38,52.8
U,15,7772,7765,78,29,32,35,37,40.449999999999974
U,15,7773,7756,26,22,24,31.5,51.75,70.75
U,15,7782,792,89,44.4,56,65,81,100.6
U,15,779,786,38,26,29,31.5,35.75,40.19999999999999
U,15,780,691,26,48.5,51,52,55,62.25
U,15,7807,7782,64,52.15,58,63.5,67.75,115.74999999999991
U,15,781,685,25,23.2,25,26,28,45.19999999999996
U,15,782,716,37,28.8,31,34,62,77.59999999999997
U,15,785,778,38,30.849999999999998,33.25,37,41.75,51.499999999999986
U,15,7853,6443,50,21.900000000000002,26,29,31.75,35
U,15,786,787,28,22,26,30,37,56.599999999999994
U,15,788,785,28,21.35,23,25,32,54.65
U,15,7898,7899,50,21,25.25,29,37.75,52.55
U,15,7899,6446,65,26,29,32,36,47
U,15,791,788,32,21,23.75,26,28.75,47.05
U,15,792,9526,113,36.6,42,65,86,108
U,15,793,13155,38,24,27.25,31,34,38.599999999999994
U,15,796,794,37,21,22,26,31,57
U,15,7970,1551,26,37.25,45.5,57.5,78,122
U,15,7982,7970,22,22.05,26,28.5,30.75,35
U,15,799,12761,37,25,30,37,54,69.19999999999997
U,15,800,796,51,25,27.5,31,37,41.5
U,15,801,800,47,22.3,26.5,40,50,66
U,15,808,812,37,25.8,28,31,36,43.39999999999997
U,15,811,809,51,25.5,29,31,33,37
U,15,812,813,34,22,23,26,30,55.74999999999997
U,15,813,817,39,34,38,40,45,89.4
U,15,8134,1831,52,22,30.75,41.5,53.75,73.35
U,15,814,811,50,22,25.25,28,30,35.55
U,15,817,696,37,21,22,24,26,30.199999999999996
U,15,818,814,51,33,36,38,42,74
U,15,8194,10860,40,22.950000000000003,25,30.5,42.25,73.89999999999972
U,15,8198,10602,24,42.60000000000001,54.75,63.5,73.5,85
U,15,820,13327,113,41,49,55,60,104.59999999999997
