SERVICE_DATE,SERVICE_KEY,TRAIN,TRIP_NUMBER,bus,ROUTE_NUMBER,DIRECTION,ESTIMATED_LOAD,start_location,depart,end_location,arrive,ACT_ARR_TIME,ACT_DEP_TIME,STOP_TYPE,GPS_LONGITUDE,GPS_LATITUDE,delay,DOOR_OPEN_TIME
06OCT2017:00:00:00,W,451,1710,3620,4,1,0,7856,66930,2642,67096,66938,66953,3,-122.6586817,45.512065,15,0
06OCT2017:00:00:00,W,451,1860,3620,4,1,0,7856,83899,2642,84039,83915,83957,3,-122.6587233,45.512813333000004,42,0
06OCT2017:00:00:00,W,451,1240,3620,4,1,0,7856,29865,2642,30312,29884,29932,3,-122.6587267,45.512853333,48,0
06OCT2017:00:00:00,W,451,1240,3620,4,1,0,7856,29865,2642,30312,30113,30121,3,-122.66106,45.512938333,8,0
06OCT2017:00:00:00,W,451,1240,3620,4,1,0,7856,29865,2642,30312,30172,30180,3,-122.66295,45.512958333,8,0
06OCT2017:00:00:00,W,451,1240,3620,4,1,0,7856,29865,2642,30312,30240,30252,3,-122.6649167,45.512958333,12,0
09OCT2017:00:00:00,W,451,1460,2520,4,1,0,7856,48545,2642,48763,48565,48604,3,-122.658725,45.512809999999995,39,0
09OCT2017:00:00:00,W,451,1710,2520,4,1,0,7856,66888,2642,67040,66906,66948,3,-122.65873329999998,45.512856667,42,0
09OCT2017:00:00:00,W,451,1860,2520,4,1,0,7856,84036,2642,84185,84050,84098,3,-122.6587283,45.512848333,48,0
09OCT2017:00:00:00,W,451,1860,2520,4,1,0,7856,84036,2642,84185,84129,84137,3,-122.6605017,45.512993333000004,8,0
09OCT2017:00:00:00,W,451,1240,2520,4,1,0,7856,30072,2642,30322,30092,30137,3,-122.65873,45.512838333000005,45,0
10OCT2017:00:00:00,W,451,1460,3030,4,1,17,7856,48343,2642,48555,48361,48402,3,-122.65873500000001,45.512813333000004,41,0
10OCT2017:00:00:00,W,451,1710,3030,4,1,9,7856,66897,2642,67030,66916,66950,3,-122.6587367,45.512836666999995,34,0
11OCT2017:00:00:00,W,451,1240,2534,4,1,0,7856,30403,2642,30801,30474,30510,3,-122.65856000000001,45.512978333,36,0
11OCT2017:00:00:00,W,451,1460,2534,4,1,0,7856,48433,2642,48631,48444,48453,3,-122.6586683,45.512428333,9,0
11OCT2017:00:00:00,W,451,1710,2534,4,1,0,7856,67066,2642,67253,67074,67099,3,-122.6586783,45.5121,25,0
11OCT2017:00:00:00,W,451,1710,2534,4,1,0,7856,67066,2642,67253,67117,67157,3,-122.6587267,45.512855,40,0
11OCT2017:00:00:00,W,451,1860,2534,4,1,0,7856,83970,2642,84118,83987,84029,3,-122.6587283,45.512859999999996,42,0
12OCT2017:00:00:00,W,451,1860,2621,4,1,11,7856,83968,2642,84118,83982,84022,3,-122.65873,45.51285,40,0
12OCT2017:00:00:00,W,451,1240,3041,4,1,36,7856,30143,2642,30670,30163,30246,3,-122.6543233,45.512973333000005,83,0
12OCT2017:00:00:00,W,451,1240,3041,4,1,36,7856,30143,2642,30670,30262,30391,3,-122.6550683,45.512951666999996,129,0
12OCT2017:00:00:00,W,451,1240,3041,4,1,36,7856,30143,2642,30670,30628,30645,3,-122.6659017,45.512953333,17,0
12OCT2017:00:00:00,W,451,1460,3041,4,1,28,7856,49183,2642,49327,49203,49234,3,-122.65873500000001,45.512805,31,0
13OCT2017:00:00:00,W,451,1460,3602,4,1,0,7856,48489,2642,48874,48505,48539,3,-122.65871170000001,45.512821667,34,0
13OCT2017:00:00:00,W,451,1460,3602,4,1,0,7856,48489,2642,48874,48634,48842,3,-122.665645,45.512971666999995,208,0
13OCT2017:00:00:00,W,451,1710,3602,4,1,0,7856,66968,2642,67114,66985,67015,3,-122.6587267,45.512818333,30,0
13OCT2017:00:00:00,W,451,1860,3602,4,1,0,7856,83963,2642,84104,83981,84026,3,-122.65870670000001,45.512843333,45,0
16OCT2017:00:00:00,W,451,1240,2520,4,1,0,7856,30091,2642,30506,30194,30306,3,-122.66036170000001,45.512973333000005,112,0
16OCT2017:00:00:00,W,451,1460,2520,4,1,0,7856,49125,2642,49332,49135,49176,3,-122.6587017,45.51252,41,0
16OCT2017:00:00:00,W,451,1460,2520,4,1,0,7856,49125,2642,49332,49205,49212,3,-122.66022,45.512995000000004,7,0
16OCT2017:00:00:00,W,451,1710,2520,4,1,0,7856,66893,2642,67029,66907,66947,3,-122.6587367,45.512855,40,0
16OCT2017:00:00:00,W,451,1860,3319,4,1,7,7856,83965,2642,84115,83978,84025,3,-122.65871329999999,45.512845,47,0
17OCT2017:00:00:00,W,451,1460,2524,4,1,26,7856,48998,2642,49262,49005,49036,3,-122.658685,45.512118333000004,31,0
17OCT2017:00:00:00,W,451,1460,2524,4,1,26,7856,48998,2642,49262,49062,49110,3,-122.65874,45.512859999999996,48,0
17OCT2017:00:00:00,W,451,1240,2524,4,1,21,7856,30011,2642,30408,30022,30077,3,-122.6587283,45.512866667,55,0
18OCT2017:00:00:00,W,451,1460,3034,4,1,34,7856,49284,2642,49548,49291,49315,3,-122.6587,45.512088333,24,0
18OCT2017:00:00:00,W,451,1460,3034,4,1,34,7856,49284,2642,49548,49336,49384,3,-122.65873329999998,45.512840000000004,48,0
18OCT2017:00:00:00,W,451,1710,3034,4,1,7,7856,66971,2642,67100,66983,67018,3,-122.6586717,45.512476667,35,0
18OCT2017:00:00:00,W,451,1860,3034,4,1,13,7856,83997,2642,84188,84003,84036,3,-122.65869170000002,45.512091667,33,0
18OCT2017:00:00:00,W,451,1860,3034,4,1,13,7856,83997,2642,84188,84053,84099,3,-122.6587317,45.512836666999995,46,0
19OCT2017:00:00:00,W,451,1710,2529,4,1,0,7856,66960,2642,67178,66977,67032,3,-122.6587383,45.512861666999996,55,0
19OCT2017:00:00:00,W,451,1860,2529,4,1,0,7856,84039,2642,84187,84059,84103,3,-122.65873,45.512843333,44,0
19OCT2017:00:00:00,W,451,1240,2529,4,1,0,7856,30741,2642,31068,30781,30841,3,-122.65871329999999,45.512809999999995,60,0
19OCT2017:00:00:00,W,451,1460,2529,4,1,0,7856,48272,2642,48484,48289,48336,3,-122.65871670000001,45.512803333,47,0
20OCT2017:00:00:00,W,451,1460,2560,4,1,0,7856,48304,2642,48489,48308,48337,3,-122.658705,45.512095,29,0
20OCT2017:00:00:00,W,451,1460,2560,4,1,0,7856,48304,2642,48489,48356,48409,3,-122.6587467,45.512858333000004,53,0
20OCT2017:00:00:00,W,451,1240,2560,4,1,0,7856,29946,2642,30300,29962,30052,3,-122.658725,45.512733333,90,0
20OCT2017:00:00:00,W,451,1240,2560,4,1,0,7856,29946,2642,30300,30235,30242,3,-122.66469170000002,45.512966667,7,0
20OCT2017:00:00:00,W,451,1710,2560,4,1,0,7856,66885,2642,67057,66908,66952,3,-122.65873329999998,45.51285,44,0
20OCT2017:00:00:00,W,451,1860,2560,4,1,0,7856,83975,2642,84118,83993,84030,3,-122.6587467,45.512840000000004,37,0
23OCT2017:00:00:00,W,451,1860,3620,4,1,0,7856,83971,2642,84114,83983,84029,3,-122.65871170000001,45.512858333000004,46,0
23OCT2017:00:00:00,W,451,1240,3620,4,1,0,7856,30134,2642,30355,30193,30243,3,-122.6601183,45.512986667,50,0
23OCT2017:00:00:00,W,451,1460,3620,4,1,0,7856,48202,2642,48362,48220,48264,3,-122.65871829999999,45.512788333,44,0
23OCT2017:00:00:00,W,451,1710,3620,4,1,0,7856,67376,2642,67524,67396,67437,3,-122.65873500000001,45.512833333,41,0
23OCT2017:00:00:00,W,451,1710,3620,4,1,0,7856,67376,2642,67524,67471,67479,3,-122.66055,45.512956667,8,0
24OCT2017:00:00:00,W,451,1710,3047,4,1,17,7856,66962,2642,67182,66976,67023,3,-122.65873,45.512836666999995,47,0
24OCT2017:00:00:00,W,451,1710,3047,4,1,17,7856,66962,2642,67182,67054,67062,3,-122.6602733,45.513000000000005,8,0
24OCT2017:00:00:00,W,451,1240,3047,4,1,50,7856,30737,2642,30993,30744,30764,3,-122.658685,45.51206,20,0
24OCT2017:00:00:00,W,451,1240,3047,4,1,50,7856,30737,2642,30993,30782,30840,3,-122.65873,45.512826667,58,0
24OCT2017:00:00:00,W,451,1860,3047,4,1,10,7856,83975,2642,84119,83989,84029,3,-122.6587217,45.512840000000004,40,0
24OCT2017:00:00:00,W,451,1460,3047,4,1,28,7856,48434,2642,48625,48448,48472,3,-122.6587317,45.512776667,24,0
25OCT2017:00:00:00,W,451,1240,2539,4,1,35,7856,30011,2642,30221,30028,30070,3,-122.65873500000001,45.512818333,42,0
25OCT2017:00:00:00,W,451,1460,2539,4,1,18,7856,48280,2642,48415,48296,48328,3,-122.65871829999999,45.512773333,32,0
25OCT2017:00:00:00,W,451,1710,2539,4,1,6,7856,66892,2642,67038,66906,66949,3,-122.6587317,45.512785,43,0
25OCT2017:00:00:00,W,451,1860,2539,4,1,11,7856,84050,2642,84194,84066,84100,3,-122.65874,45.512848333,34,0
26OCT2017:00:00:00,W,451,1460,2508,4,1,27,7856,48341,2642,48499,48358,48405,3,-122.6587283,45.512866667,47,0
26OCT2017:00:00:00,W,451,1240,2508,4,1,45,7856,30637,2642,30851,30655,30706,3,-122.65870670000001,45.512846667,51,0
26OCT2017:00:00:00,W,451,1710,2508,4,1,10,7856,66962,2642,67114,66980,67031,3,-122.658725,45.512848333,51,0
26OCT2017:00:00:00,W,451,1860,2508,4,1,11,7856,83995,2642,84117,84010,84028,3,-122.65871170000001,45.512851667,18,0
27OCT2017:00:00:00,W,451,1710,3038,4,1,24,7856,66899,2642,67040,66914,66952,3,-122.6587217,45.512841667,38,0
27OCT2017:00:00:00,W,451,1860,3038,4,1,15,7856,84000,2642,84185,84007,84035,3,-122.6586933,45.51208,28,0
27OCT2017:00:00:00,W,451,1860,3038,4,1,15,7856,84000,2642,84185,84054,84102,3,-122.6587367,45.512828333,48,0
27OCT2017:00:00:00,W,451,1460,3038,4,1,33,7856,49268,2642,49471,49286,49320,3,-122.65874,45.512831667,34,0
30OCT2017:00:00:00,W,451,1240,2522,4,1,43,7856,30790,2642,30993,30805,30842,3,-122.6587533,45.512866667,37,0
30OCT2017:00:00:00,W,451,1460,2522,4,1,14,7856,48222,2642,48419,48241,48271,3,-122.65874170000001,45.512858333000004,30,0
30OCT2017:00:00:00,W,451,1710,2522,4,1,22,7856,66894,2642,67039,66910,66951,3,-122.65873329999998,45.512861666999996,41,0
30OCT2017:00:00:00,W,451,1860,2522,4,1,9,7856,83969,2642,84122,83986,84032,3,-122.658745,45.512846667,46,0
31OCT2017:00:00:00,W,451,1460,2532,4,1,0,7856,48273,2642,48423,48291,48334,3,-122.6587283,45.512859999999996,43,0
31OCT2017:00:00:00,W,451,1710,2532,4,1,0,7856,67033,2642,67172,67047,67088,3,-122.658725,45.512848333,41,0
31OCT2017:00:00:00,W,451,1860,2532,4,1,0,7856,84320,2642,84465,84337,84377,3,-122.6587267,45.512856667,40,0
31OCT2017:00:00:00,W,451,1240,2532,4,1,0,7856,30221,2642,30428,30233,30287,3,-122.6587367,45.512851667,54,0
02OCT2017:00:00:00,W,452,1720,2513,4,1,20,7856,68006,2642,68164,68028,68071,3,-122.65872,45.512848333,43,0
02OCT2017:00:00:00,W,452,1260,2513,4,1,23,7856,31343,2642,31657,31357,31402,3,-122.6587383,45.512795000000004,45,0
02OCT2017:00:00:00,W,452,1470,2513,4,1,32,7856,49200,2642,49339,49221,49244,3,-122.6587267,45.512838333000005,23,0
03OCT2017:00:00:00,W,452,1720,3617,4,1,6,7856,68051,2642,68229,68057,68074,3,-122.6586783,45.511998333,17,0
03OCT2017:00:00:00,W,452,1720,3617,4,1,6,7856,68051,2642,68229,68094,68147,3,-122.65871670000001,45.512833333,53,0
03OCT2017:00:00:00,W,452,1720,3617,4,1,6,7856,68051,2642,68229,68173,68182,3,-122.66047830000001,45.512996666999996,9,0
03OCT2017:00:00:00,W,452,1470,3617,4,1,15,7856,49185,2642,49457,49203,49245,3,-122.65871170000001,45.512851667,42,0
03OCT2017:00:00:00,W,452,1470,3617,4,1,15,7856,49185,2642,49457,49395,49402,3,-122.663205,45.512945,7,0
03OCT2017:00:00:00,W,452,1260,3617,4,1,31,7856,31841,2642,32157,31855,31894,3,-122.6587033,45.51273,39,0
04OCT2017:00:00:00,W,452,1720,3041,4,1,0,7856,67749,2642,67875,67765,67784,3,-122.65873,45.512834999999995,19,0
04OCT2017:00:00:00,W,452,1260,3041,4,1,12,7856,31209,2642,31464,31234,31267,3,-122.658725,45.5127,33,0
04OCT2017:00:00:00,W,452,1470,3041,4,1,23,7856,49068,2642,49327,49076,49108,3,-122.6586867,45.51208,32,0
04OCT2017:00:00:00,W,452,1470,3041,4,1,23,7856,49068,2642,49327,49126,49175,3,-122.6587267,45.512834999999995,49,0
05OCT2017:00:00:00,W,452,1260,2511,4,1,12,7856,30785,2642,31092,30796,30840,3,-122.6587267,45.512851667,44,0
05OCT2017:00:00:00,W,452,1260,2511,4,1,12,7856,30785,2642,31092,31034,31044,3,-122.66528329999998,45.512965,10,0
05OCT2017:00:00:00,W,452,1720,2511,4,1,14,7856,67822,2642,68019,67839,67860,3,-122.65874170000001,45.512855,21,0
05OCT2017:00:00:00,W,452,1470,2511,4,1,26,7856,49110,2642,49266,49126,49168,3,-122.6587517,45.512865000000005,42,0
05OCT2017:00:00:00,W,452,1470,2511,4,1,26,7856,49110,2642,49295,49126,49168,3,-122.6587517,45.512865000000005,42,0
06OCT2017:00:00:00,W,452,1720,2534,4,1,0,7856,68085,2642,68243,68099,68145,3,-122.6587217,45.512846667,46,0
06OCT2017:00:00:00,W,452,1260,2534,4,1,0,7856,30764,2642,31241,30785,30916,3,-122.65872,45.512778333,131,0
06OCT2017:00:00:00,W,452,1260,2534,4,1,0,7856,30764,2642,31241,31044,31067,3,-122.6620483,45.51295,23,0
10OCT2017:00:00:00,W,452,1720,2219,4,1,14,7856,67937,2642,68084,67954,67996,3,-122.658725,45.512863333,42,0
10OCT2017:00:00:00,W,452,1260,2219,4,1,15,7856,31129,2642,31530,31141,31255,3,-122.65873,45.512753333,114,0
10OCT2017:00:00:00,W,452,1470,2219,4,1,18,7856,49113,2642,49321,49136,49169,3,-122.6587367,45.51285,33,0
11OCT2017:00:00:00,W,452,1260,3611,4,1,15,7856,31038,2642,31359,31082,31099,3,-122.6550567,45.512963333,17,0
11OCT2017:00:00:00,W,452,1470,3611,4,1,8,7856,49049,2642,49190,49065,49100,3,-122.658725,45.512836666999995,35,0
11OCT2017:00:00:00,W,452,1470,3611,4,1,8,7856,49049,2642,49219,49065,49100,3,-122.658725,45.512836666999995,35,0
11OCT2017:00:00:00,W,452,1720,3611,4,1,13,7856,67960,2642,68099,67976,68008,3,-122.6587317,45.512841667,32,0
12OCT2017:00:00:00,W,452,1260,2247,4,1,23,7856,31266,2642,31606,31282,31337,3,-122.65871329999999,45.512865000000005,55,0
12OCT2017:00:00:00,W,452,1720,2247,4,1,15,7856,67961,2642,68098,67979,68004,3,-122.65875,45.512858333000004,25,0
12OCT2017:00:00:00,W,452,1470,2247,4,1,7,7856,49325,2642,49481,49342,49383,3,-122.65876000000002,45.512851667,41,0
13OCT2017:00:00:00,W,452,1470,3036,4,1,19,7856,49053,2642,49215,49067,49105,3,-122.6587383,45.512713333,38,0
13OCT2017:00:00:00,W,452,1720,3036,4,1,29,7856,68270,2642,68560,68306,68360,3,-122.6587317,45.512840000000004,54,0
13OCT2017:00:00:00,W,452,1720,3036,4,1,29,7856,68270,2642,68560,68451,68460,3,-122.66521000000002,45.512958333,9,0
13OCT2017:00:00:00,W,452,1720,3036,4,1,29,7856,68270,2642,68560,68511,68527,3,-122.6662133,45.512923333,16,0
16OCT2017:00:00:00,W,452,1260,3637,4,1,0,7856,30860,2642,31251,30871,30914,3,-122.65871000000001,45.512725,43,0
16OCT2017:00:00:00,W,452,1260,3637,4,1,0,7856,30860,2642,31251,31078,31085,3,-122.66276670000002,45.512976667,7,0
16OCT2017:00:00:00,W,452,1260,3637,4,1,0,7856,30860,2642,31251,31170,31179,3,-122.6653067,45.512991667,9,0
16OCT2017:00:00:00,W,452,1470,3637,4,1,0,7856,49053,2642,49260,49068,49101,3,-122.65871499999999,45.512831667,33,0
16OCT2017:00:00:00,W,452,1720,3637,4,1,0,7856,67885,2642,68034,67903,67931,3,-122.65871829999999,45.51285,28,0
17OCT2017:00:00:00,W,452,1720,2314,4,1,0,7856,68012,2642,68170,68033,68076,3,-122.6587533,45.512858333000004,43,0
17OCT2017:00:00:00,W,452,1260,2314,4,1,0,7856,30934,2642,31398,30947,31125,3,-122.65870829999999,45.512731667,178,0
17OCT2017:00:00:00,W,452,1470,2314,4,1,0,7856,49251,2642,49398,49266,49311,3,-122.6587467,45.512858333000004,45,0
18OCT2017:00:00:00,W,452,1470,2276,4,1,9,7856,49463,2642,49610,49486,49519,3,-122.65877169999999,45.512859999999996,33,0
18OCT2017:00:00:00,W,452,1720,2276,4,1,7,7856,67936,2642,68100,67951,68003,3,-122.65876829999999,45.512843333,52,0
18OCT2017:00:00:00,W,452,1720,2276,4,1,7,7856,67936,2642,68100,68033,68043,3,-122.6604767,45.513001667,10,0
18OCT2017:00:00:00,W,452,1260,2276,4,1,25,7856,31054,2642,31374,31073,31176,3,-122.65876170000001,45.512776667,103,0
19OCT2017:00:00:00,W,452,1260,2547,4,1,0,7856,31654,2642,31968,31662,31674,3,-122.6586967,45.512081667,12,0
19OCT2017:00:00:00,W,452,1470,2547,4,1,0,7856,49067,2642,49383,49082,49174,3,-122.65873500000001,45.512640000000005,92,0
19OCT2017:00:00:00,W,452,1470,2547,4,1,0,7856,49067,2642,49383,49246,49322,3,-122.66293329999999,45.512953333,76,0
19OCT2017:00:00:00,W,452,1720,2547,4,1,0,7856,67805,2642,68024,67825,67865,3,-122.65873329999998,45.512833333,40,0
20OCT2017:00:00:00,W,452,1260,3603,4,1,0,7856,30775,2642,31101,30793,30850,3,-122.65870670000001,45.51287,57,0
20OCT2017:00:00:00,W,452,1470,3603,4,1,0,7856,49053,2642,49237,49068,49109,3,-122.6587283,45.512756667,41,0
20OCT2017:00:00:00,W,452,1720,3603,4,1,0,7856,68153,2642,68309,68173,68209,3,-122.65873329999998,45.512840000000004,36,0
23OCT2017:00:00:00,W,452,1260,2233,4,1,17,7856,31344,2642,31476,31362,31400,3,-122.6586967,45.512806667,38,0
23OCT2017:00:00:00,W,452,1470,2233,4,1,18,7856,49066,2642,49269,49078,49096,3,-122.65869170000002,45.512078333000005,18,0
23OCT2017:00:00:00,W,452,1720,2233,4,1,14,7856,67945,2642,68093,67962,68003,3,-122.6587533,45.512833333,41,0
24OCT2017:00:00:00,W,452,1470,3607,4,1,0,7856,49189,2642,49327,49204,49235,3,-122.65872,45.51285,31,0
24OCT2017:00:00:00,W,452,1470,3607,4,1,0,7856,49189,2642,49354,49204,49235,3,-122.65872,45.51285,31,0
24OCT2017:00:00:00,W,452,1720,3607,4,1,0,7856,67961,2642,68110,67979,68011,3,-122.658725,45.512840000000004,32,0
25OCT2017:00:00:00,W,452,1720,2518,4,1,0,7856,67955,2642,68101,67972,67999,3,-122.65871670000001,45.512841667,27,0
25OCT2017:00:00:00,W,452,1260,2518,4,1,0,7856,30848,2642,31002,30864,30905,3,-122.65871499999999,45.512859999999996,41,0
25OCT2017:00:00:00,W,452,1470,2518,4,1,0,7856,49089,2642,49331,49124,49168,3,-122.65871170000001,45.512845,44,0
26OCT2017:00:00:00,W,452,1720,2205,4,1,14,7856,68497,2642,68663,68515,68554,3,-122.65870670000001,45.512848333,39,0
27OCT2017:00:00:00,W,452,1260,2254,4,1,0,7856,30798,2642,30922,30806,30828,3,-122.6586967,45.5121,22,0
27OCT2017:00:00:00,W,452,1260,2254,4,1,0,7856,30798,2642,30922,30862,30869,3,-122.66032,45.512988333,7,0
27OCT2017:00:00:00,W,452,1470,2254,4,1,0,7856,49401,2642,49605,49418,49447,3,-122.65874,45.512856667,29,0
27OCT2017:00:00:00,W,452,1470,2254,4,1,0,7856,49401,2642,49605,49479,49491,3,-122.6601117,45.512978333,12,0
27OCT2017:00:00:00,W,452,1720,2254,4,1,0,7856,68152,2642,68298,68168,68215,3,-122.6587317,45.512853333,47,0
30OCT2017:00:00:00,W,452,1260,3639,4,1,0,7856,31269,2642,31414,31281,31331,3,-122.65871329999999,45.512828333,50,0
30OCT2017:00:00:00,W,452,1470,3639,4,1,0,7856,49108,2642,49258,49120,49174,3,-122.6586883,45.512831667,54,0
30OCT2017:00:00:00,W,452,1720,3639,4,1,0,7856,67813,2642,67963,67829,67867,3,-122.65871170000001,45.512834999999995,38,0
31OCT2017:00:00:00,W,452,1720,2247,4,1,18,7856,68040,2642,68228,68048,68072,3,-122.65868999999999,45.51208,24,0
31OCT2017:00:00:00,W,452,1720,2247,4,1,18,7856,68040,2642,68228,68093,68144,3,-122.65873500000001,45.512855,51,0
02OCT2017:00:00:00,W,901,1280,3537,4,1,25,7856,32267,2642,32530,32276,32298,3,-122.65870670000001,45.512051667,22,0
02OCT2017:00:00:00,W,901,1280,3537,4,1,25,7856,32267,2642,32530,32488,32500,3,-122.6650267,45.512973333000005,12,0
03OCT2017:00:00:00,W,901,1280,3529,4,1,0,7856,32472,2642,33131,32490,32537,3,-122.65871170000001,45.512845,47,0
03OCT2017:00:00:00,W,901,1280,3529,4,1,0,7856,32472,2642,33131,32687,32785,3,-122.66158329999999,45.512955,98,0
03OCT2017:00:00:00,W,901,1280,3529,4,1,0,7856,32472,2642,33131,32836,32890,3,-122.6631733,45.512976667,54,0
03OCT2017:00:00:00,W,901,1280,3529,4,1,0,7856,32472,2642,33131,32925,32990,3,-122.6640117,45.512973333000005,65,0
03OCT2017:00:00:00,W,901,1280,3529,4,1,0,7856,32472,2642,33131,33019,33036,3,-122.66494170000001,45.512978333,17,0
04OCT2017:00:00:00,W,901,1280,3534,4,1,12,7856,32078,2642,32248,32086,32094,3,-122.65870829999999,45.512033333000005,8,0
05OCT2017:00:00:00,W,901,1280,3547,4,1,31,7856,32372,2642,32573,32535,32543,3,-122.66453500000001,45.512961667,8,0
06OCT2017:00:00:00,W,901,1280,3545,4,1,29,7856,32391,2642,32794,32404,32515,3,-122.6587,45.51285,111,0
06OCT2017:00:00:00,W,901,1280,3545,4,1,29,7856,32391,2642,32794,32543,32556,3,-122.65995330000001,45.513020000000004,13,0
09OCT2017:00:00:00,W,901,1280,3548,4,1,23,7856,32180,2642,32388,32196,32236,3,-122.65873,45.512840000000004,40,0
10OCT2017:00:00:00,W,901,1280,3514,4,1,26,7856,32482,2642,33102,32488,32512,3,-122.6586783,45.51207,24,0
10OCT2017:00:00:00,W,901,1280,3514,4,1,26,7856,32482,2642,33102,32534,32584,3,-122.65872,45.512838333000005,50,0
12OCT2017:00:00:00,W,901,1280,3531,4,1,18,7856,32324,2642,32639,32342,32384,3,-122.6587033,45.512771666999996,42,0
12OCT2017:00:00:00,W,901,1280,3531,4,1,18,7856,32324,2642,32639,32572,32579,3,-122.6646483,45.512966667,7,0
13OCT2017:00:00:00,W,901,1280,3505,4,1,24,7856,32050,2642,32254,32066,32102,3,-122.65871670000001,45.512836666999995,36,0
16OCT2017:00:00:00,W,901,1280,3545,4,1,17,7856,32164,2642,32462,32349,32357,3,-122.66346000000001,45.512971666999995,8,0
17OCT2017:00:00:00,W,901,1280,3546,4,1,26,7856,32172,2642,32446,32188,32240,3,-122.6587267,45.512833333,52,0
18OCT2017:00:00:00,W,901,1280,3534,4,1,26,7856,32115,2642,32452,32135,32238,3,-122.65871829999999,45.512633333000004,103,0
19OCT2017:00:00:00,W,901,1280,3535,4,1,30,7856,33239,2642,33583,33254,33277,3,-122.6587433,45.512815,23,0
23OCT2017:00:00:00,W,901,1280,3510,4,1,15,7856,32115,2642,32315,32130,32158,3,-122.6587267,45.512828333,28,0
25OCT2017:00:00:00,W,901,1280,3528,4,1,28,7856,32233,2642,32459,32251,32308,3,-122.65871329999999,45.512831667,57,0
26OCT2017:00:00:00,W,901,1280,3533,4,1,40,7856,32184,2642,32395,32197,32243,3,-122.65871670000001,45.512828333,46,0
27OCT2017:00:00:00,W,901,1280,3321,4,1,24,7856,32109,2642,32321,32127,32167,3,-122.6587367,45.512801667,40,0
30OCT2017:00:00:00,W,901,1280,3542,4,1,27,7856,32045,2642,32252,32058,32100,3,-122.658725,45.51285,42,0
31OCT2017:00:00:00,W,901,1280,3539,4,1,27,7856,32113,2642,32322,32131,32171,3,-122.6587283,45.512758333,40,0
02OCT2017:00:00:00,W,946,1480,3626,4,1,0,7856,49981,2642,50159,49990,50014,3,-122.65868,45.512068333,24,0
02OCT2017:00:00:00,W,946,1480,3626,4,1,0,7856,49981,2642,50159,50032,50078,3,-122.6587283,45.512846667,46,0
02OCT2017:00:00:00,W,946,1730,3626,4,1,0,7856,68857,2642,69001,68874,68909,3,-122.6586817,45.512831667,35,0
03OCT2017:00:00:00,W,946,1480,2226,4,1,12,7856,50022,2642,50174,50040,50081,3,-122.658725,45.512773333,41,0
04OCT2017:00:00:00,W,946,1480,2531,4,1,12,7856,50098,2642,50242,50115,50151,3,-122.65872,45.512833333,36,0
04OCT2017:00:00:00,W,946,1730,2531,4,1,1,7856,68784,2642,68929,68805,68836,3,-122.65871329999999,45.512821667,31,0
05OCT2017:00:00:00,W,946,1480,2268,4,1,20,7856,50027,2642,50173,50041,50082,3,-122.65873329999998,45.512783333,41,0
06OCT2017:00:00:00,W,946,1480,3015,4,1,19,7856,50028,2642,50239,50046,50088,3,-122.6587517,45.512723333000004,42,0
06OCT2017:00:00:00,W,946,1730,3015,4,1,16,7856,68977,2642,69136,69000,69047,3,-122.65874170000001,45.512840000000004,47,0
09OCT2017:00:00:00,W,946,1480,2303,4,1,0,7856,50018,2642,50163,50029,50068,3,-122.658745,45.512846667,39,0
09OCT2017:00:00:00,W,946,1730,2303,4,1,0,7856,68643,2642,68854,68690,68700,3,-122.65874,45.512858333000004,10,0
09OCT2017:00:00:00,W,946,1730,2303,4,1,0,7856,68643,2642,68854,68734,68741,3,-122.66006829999999,45.513001667,7,0
10OCT2017:00:00:00,W,946,1480,2265,4,1,0,7856,50087,2642,50294,50116,50142,3,-122.6587467,45.512768333000004,26,0
10OCT2017:00:00:00,W,946,1480,2265,4,1,0,7856,50101,2642,50294,50116,50142,3,-122.6587467,45.512768333000004,26,0
10OCT2017:00:00:00,W,946,1730,2265,4,1,0,7856,69061,2642,69226,69079,69109,3,-122.6587383,45.512838333000005,30,0
11OCT2017:00:00:00,W,946,1480,3602,4,1,0,7856,50025,2642,50158,50040,50065,3,-122.65871170000001,45.512815,25,0
11OCT2017:00:00:00,W,946,1730,3602,4,1,0,7856,69214,2642,69355,69232,69258,3,-122.65871670000001,45.512865000000005,26,0
12OCT2017:00:00:00,W,946,1730,2550,4,1,5,7856,68519,2642,68659,68532,68564,3,-122.6587533,45.512766667,32,0
12OCT2017:00:00:00,W,946,1480,2550,4,1,36,7856,50035,2642,50174,50048,50064,3,-122.65870829999999,45.512428333,16,0
13OCT2017:00:00:00,W,946,1480,2298,4,1,0,7856,50383,2642,50715,50405,50429,3,-122.6587317,45.512825,24,0
13OCT2017:00:00:00,W,946,1480,2298,4,1,0,7856,50383,2642,50715,50455,50473,3,-122.66013170000001,45.513008333,18,0
13OCT2017:00:00:00,W,946,1730,2298,4,1,0,7856,68804,2642,68977,68820,68851,3,-122.6587217,45.512843333,31,0
16OCT2017:00:00:00,W,946,1480,2272,4,1,0,7856,50012,2642,50166,50042,50066,3,-122.6587217,45.512848333,24,0
16OCT2017:00:00:00,W,946,1480,2272,4,1,0,7856,50023,2642,50166,50042,50066,3,-122.6587217,45.512848333,24,0
